,Iteration,Day,Iteration total cost,Cash flow
2613,0,2613,-10951181,-4953
2614,0,2614,-10956134,-4953
2615,0,2615,-10961087,-4953
2616,0,2616,-10966040,-4953
2617,0,2617,-10970993,-4953
2618,0,2618,-10975946,-4953
2619,0,2619,-10980899,-4953
2620,0,2620,-10985852,-4953
2621,0,2621,-10990805,-4953
2622,0,2622,-10995758,-4953
2623,0,2623,-11000711,-4953
2624,0,2624,-11005664,-4953
2625,0,2625,-11010617,-4953
2626,0,2626,-11015570,-4953
2627,0,2627,-11020523,-4953
2628,0,2628,-11025476,-4953
2629,0,2629,-11030429,-4953
2630,0,2630,-11035382,-4953
2631,0,2631,-11040335,-4953
2632,0,2632,-11045288,-4953
2633,0,2633,-11050241,-4953
2634,0,2634,-11055194,-4953
2635,0,2635,-11060147,-4953
2636,0,2636,-11065100,-4953
2637,0,2637,-11070053,-4953
2638,0,2638,-11075006,-4953
2639,0,2639,-11079959,-4953
2640,0,2640,-11084912,-4953
2641,0,2641,-11089865,-4953
2642,0,2642,-11094818,-4953
2643,0,2643,-11099771,-4953
2644,0,2644,-11104724,-4953
2645,0,2645,-11109677,-4953
2646,0,2646,-11114630,-4953
2647,0,2647,-11119583,-4953
2648,0,2648,-11124536,-4953
2649,0,2649,-11129489,-4953
2650,0,2650,-11134442,-4953
2651,0,2651,-11139395,-4953
2652,0,2652,-11144348,-4953
2653,0,2653,-11149301,-4953
2654,0,2654,-11154254,-4953
2655,0,2655,-11159207,-4953
2656,0,2656,-11164160,-4953
2657,0,2657,-11169113,-4953
2658,0,2658,-11174066,-4953
2659,0,2659,-11179019,-4953
2660,0,2660,-11183972,-4953
2661,0,2661,-11188925,-4953
2662,0,2662,-11193878,-4953
2663,0,2663,-11198831,-4953
2664,0,2664,-11203784,-4953
2665,0,2665,-11208737,-4953
2666,0,2666,-11213690,-4953
2667,0,2667,-11218643,-4953
2668,0,2668,-11223596,-4953
2669,0,2669,-11228549,-4953
2670,0,2670,-11233502,-4953
2671,0,2671,-11238455,-4953
2672,0,2672,-11243408,-4953
2673,0,2673,-11248361,-4953
2674,0,2674,-11253314,-4953
2675,0,2675,-11258267,-4953
2676,0,2676,-11263220,-4953
2677,0,2677,-11268173,-4953
2678,0,2678,-11273126,-4953
2679,0,2679,-11278079,-4953
2680,0,2680,-11283032,-4953
2681,0,2681,-11287985,-4953
2682,0,2682,-11292938,-4953
2683,0,2683,-11297891,-4953
2684,0,2684,-11302844,-4953
2685,0,2685,-11307797,-4953
2686,0,2686,-11312750,-4953
2687,0,2687,-11317703,-4953
2688,0,2688,-11322656,-4953
2689,0,2689,-11327609,-4953
2690,0,2690,-11332562,-4953
2691,0,2691,-11337515,-4953
2692,0,2692,-11342468,-4953
2693,0,2693,-11347421,-4953
2694,0,2694,-11352374,-4953
2695,0,2695,-11357327,-4953
2696,0,2696,-11362280,-4953
2697,0,2697,-11367233,-4953
2698,0,2698,-11372186,-4953
2699,0,2699,-11377139,-4953
2700,0,2700,-11382092,-4953
2701,0,2701,-11387045,-4953
2702,0,2702,-11391998,-4953
2703,0,2703,-11396951,-4953
2704,0,2704,-11401904,-4953
2705,0,2705,-11406857,-4953
2706,0,2706,-11411810,-4953
2707,0,2707,-11416763,-4953
2708,0,2708,-11421716,-4953
2709,0,2709,-11426669,-4953
2710,0,2710,-11431622,-4953
2711,0,2711,-11436575,-4953
2712,0,2712,-11441528,-4953
2713,0,2713,-11446481,-4953
2714,0,2714,-11451434,-4953
2715,0,2715,-11456387,-4953
2716,0,2716,-11461340,-4953
2717,0,2717,-11466293,-4953
2718,0,2718,-11471246,-4953
2719,0,2719,-11476199,-4953
2720,0,2720,-11481152,-4953
2721,0,2721,-11486105,-4953
2722,0,2722,-11491058,-4953
2723,0,2723,-11496011,-4953
2724,0,2724,-11500964,-4953
2725,0,2725,-11505917,-4953
2726,0,2726,-11510870,-4953
2727,0,2727,-11515823,-4953
2728,0,2728,-11520776,-4953
2729,0,2729,-11525729,-4953
2730,0,2730,-11530682,-4953
2731,0,2731,-11535635,-4953
2732,0,2732,-11540588,-4953
2733,0,2733,-11545541,-4953
2734,0,2734,-11550494,-4953
2735,0,2735,-11555447,-4953
2736,0,2736,-11560400,-4953
2737,0,2737,-11565353,-4953
2738,0,2738,-11570306,-4953
2739,0,2739,-11575259,-4953
2740,0,2740,-11580212,-4953
2741,0,2741,-11585165,-4953
2742,0,2742,-11590118,-4953
2743,0,2743,-11595071,-4953
2744,0,2744,-11600024,-4953
2745,0,2745,-11604977,-4953
2746,0,2746,-11609930,-4953
2747,0,2747,-11614883,-4953
2748,0,2748,-11619836,-4953
2749,0,2749,-11624789,-4953
2750,0,2750,-11629742,-4953
2751,0,2751,-11634695,-4953
2752,0,2752,-11639648,-4953
2753,0,2753,-11644601,-4953
2754,0,2754,-11649554,-4953
2755,0,2755,-11654507,-4953
2756,0,2756,-11659460,-4953
2757,0,2757,-11664413,-4953
2758,0,2758,-11669366,-4953
2759,0,2759,-11674319,-4953
2760,0,2760,-11679272,-4953
2761,0,2761,-11684225,-4953
2762,0,2762,-11689178,-4953
2763,0,2763,-11694131,-4953
2764,0,2764,-11699084,-4953
2765,0,2765,-11704037,-4953
2766,0,2766,-11708990,-4953
2767,0,2767,-11713943,-4953
2768,0,2768,-11718896,-4953
2769,0,2769,-11723849,-4953
2770,0,2770,-11728802,-4953
2771,0,2771,-11733755,-4953
2772,0,2772,-11738708,-4953
2773,0,2773,-11743661,-4953
2774,0,2774,-11748614,-4953
2775,0,2775,-11753567,-4953
2776,0,2776,-11758520,-4953
2777,0,2777,-11763473,-4953
2778,0,2778,-11768426,-4953
2779,0,2779,-11773379,-4953
2780,0,2780,-11778332,-4953
2781,0,2781,-11783285,-4953
2782,0,2782,-11788238,-4953
2783,0,2783,-11793191,-4953
2784,0,2784,-11798144,-4953
2785,0,2785,-11803097,-4953
2786,0,2786,-11808050,-4953
2787,0,2787,-11813003,-4953
2788,0,2788,-11817956,-4953
2789,0,2789,-11822909,-4953
2790,0,2790,-11827862,-4953
2791,0,2791,-11832815,-4953
2792,0,2792,-11837768,-4953
2793,0,2793,-11842721,-4953
2794,0,2794,-11847674,-4953
2795,0,2795,-11852627,-4953
2796,0,2796,-11857580,-4953
2797,0,2797,-11862533,-4953
2798,0,2798,-11867486,-4953
2799,0,2799,-11872439,-4953
2800,0,2800,-11877392,-4953
2801,0,2801,-11882345,-4953
2802,0,2802,-11887298,-4953
2803,0,2803,-11892251,-4953
2804,0,2804,-11897204,-4953
2805,0,2805,-11902157,-4953
2806,0,2806,-11907110,-4953
2807,0,2807,-11912063,-4953
2808,0,2808,-11917016,-4953
2809,0,2809,-11921969,-4953
2810,0,2810,-11926922,-4953
2811,0,2811,-11931875,-4953
2812,0,2812,-11936828,-4953
2813,0,2813,-11941781,-4953
2814,0,2814,-11946734,-4953
2815,0,2815,-11951687,-4953
2816,0,2816,-11956640,-4953
2817,0,2817,-11961593,-4953
2818,0,2818,-11966546,-4953
2819,0,2819,-11971499,-4953
2820,0,2820,-11976452,-4953
2821,0,2821,-11981405,-4953
2822,0,2822,-11986358,-4953
2823,0,2823,-11991311,-4953
2824,0,2824,-11996264,-4953
2825,0,2825,-12001217,-4953
2826,0,2826,-12006170,-4953
2827,0,2827,-12011123,-4953
2828,0,2828,-12016076,-4953
2829,0,2829,-12021029,-4953
2830,0,2830,-12025982,-4953
2831,0,2831,-12030935,-4953
2832,0,2832,-12035888,-4953
2833,0,2833,-12040841,-4953
2834,0,2834,-12045794,-4953
2835,0,2835,-12050747,-4953
2836,0,2836,-12055700,-4953
2837,0,2837,-12060653,-4953
2838,0,2838,-12065606,-4953
2839,0,2839,-12070559,-4953
2840,0,2840,-12075512,-4953
2841,0,2841,-12080465,-4953
2842,0,2842,-12085418,-4953
2843,0,2843,-12090371,-4953
2844,0,2844,-12095324,-4953
2845,0,2845,-12100277,-4953
2846,0,2846,-12105230,-4953
2847,0,2847,-12110183,-4953
2848,0,2848,-12115136,-4953
2849,0,2849,-12120089,-4953
2850,0,2850,-12125042,-4953
2851,0,2851,-12129995,-4953
2852,0,2852,-12134948,-4953
2853,0,2853,-12139901,-4953
2854,0,2854,-12144854,-4953
2855,0,2855,-12149807,-4953
2856,0,2856,-12154760,-4953
2857,0,2857,-12159713,-4953
2858,0,2858,-12164666,-4953
2859,0,2859,-12169619,-4953
2860,0,2860,-12174572,-4953
2861,0,2861,-12179525,-4953
2862,0,2862,-12184478,-4953
2863,0,2863,-12189431,-4953
2864,0,2864,-12194384,-4953
2865,0,2865,-12199337,-4953
2866,0,2866,-12204290,-4953
2867,0,2867,-12209243,-4953
2868,0,2868,-12214196,-4953
2869,0,2869,-12219149,-4953
2870,0,2870,-12224102,-4953
2871,0,2871,-12229055,-4953
2872,0,2872,-12234008,-4953
2873,0,2873,-12238961,-4953
2874,0,2874,-12243914,-4953
2875,0,2875,-12248867,-4953
2876,0,2876,-12253820,-4953
2877,0,2877,-12258773,-4953
2878,0,2878,-12263726,-4953
2879,0,2879,-12268679,-4953
2880,0,2880,-12273632,-4953
2881,0,2881,-12278585,-4953
2882,0,2882,-12283538,-4953
2883,0,2883,-12288491,-4953
2884,0,2884,-12293444,-4953
2885,0,2885,-12298397,-4953
2886,0,2886,-12303350,-4953
2887,0,2887,-12308303,-4953
2888,0,2888,-12313256,-4953
2889,0,2889,-12318209,-4953
2890,0,2890,-12323162,-4953
2891,0,2891,-12328115,-4953
2892,0,2892,-12333068,-4953
2893,0,2893,-12338021,-4953
2894,0,2894,-12342974,-4953
2895,0,2895,-12347927,-4953
2896,0,2896,-12352880,-4953
2897,0,2897,-12357833,-4953
2898,0,2898,-12362786,-4953
2899,0,2899,-12367739,-4953
2900,0,2900,-12372692,-4953
2901,0,2901,-12377645,-4953
2902,0,2902,-12382598,-4953
2903,0,2903,-12387551,-4953
2904,0,2904,-12392504,-4953
2905,0,2905,-12397457,-4953
2906,0,2906,-12402410,-4953
2907,0,2907,-12407363,-4953
2908,0,2908,-12412316,-4953
2909,0,2909,-12417269,-4953
2910,0,2910,-12422222,-4953
2911,0,2911,-12427175,-4953
2912,0,2912,-12432128,-4953
2913,0,2913,-12437081,-4953
2914,0,2914,-12442034,-4953
2915,0,2915,-12446987,-4953
2916,0,2916,-12451940,-4953
2917,0,2917,-12456893,-4953
2918,0,2918,-12461846,-4953
2919,0,2919,-12466799,-4953
2920,0,2920,-12471752,-4953
2921,0,2921,-12476705,-4953
2922,0,2922,-12481658,-4953
2923,0,2923,-12486611,-4953
2924,0,2924,-12491564,-4953
2925,0,2925,-12496517,-4953
2926,0,2926,-12501470,-4953
2927,0,2927,-12506423,-4953
2928,0,2928,-12511376,-4953
2929,0,2929,-12516329,-4953
2930,0,2930,-12521282,-4953
2931,0,2931,-12526235,-4953
2932,0,2932,-12531188,-4953
2933,0,2933,-12536141,-4953
2934,0,2934,-12541094,-4953
2935,0,2935,-12546047,-4953
2936,0,2936,-12551000,-4953
2937,0,2937,-12555953,-4953
2938,0,2938,-12560906,-4953
2939,0,2939,-12565859,-4953
2940,0,2940,-12570812,-4953
2941,0,2941,-12575765,-4953
2942,0,2942,-12580718,-4953
2943,0,2943,-12585671,-4953
2944,0,2944,-12590624,-4953
2945,0,2945,-12595577,-4953
2946,0,2946,-12600530,-4953
2947,0,2947,-12605483,-4953
2948,0,2948,-12610436,-4953
2949,0,2949,-12615389,-4953
2950,0,2950,-12620342,-4953
2951,0,2951,-12625295,-4953
2952,0,2952,-12630248,-4953
2953,0,2953,-12635201,-4953
2954,0,2954,-12640154,-4953
2955,0,2955,-12645107,-4953
2956,0,2956,-12650060,-4953
2957,0,2957,-12655013,-4953
2958,0,2958,-12659966,-4953
2959,0,2959,-12664919,-4953
2960,0,2960,-12669872,-4953
2961,0,2961,-12674825,-4953
2962,0,2962,-12679778,-4953
2963,0,2963,-12684731,-4953
2964,0,2964,-12689684,-4953
2965,0,2965,-12694637,-4953
2966,0,2966,-12699590,-4953
2967,0,2967,-12704543,-4953
2968,0,2968,-12709496,-4953
2969,0,2969,-12714449,-4953
2970,0,2970,-12719402,-4953
2971,0,2971,-12724355,-4953
2972,0,2972,-12729308,-4953
2973,0,2973,-12734261,-4953
2974,0,2974,-12739214,-4953
2975,0,2975,-12744167,-4953
2976,0,2976,-12749120,-4953
2977,0,2977,-12754073,-4953
2978,0,2978,-12759026,-4953
2979,0,2979,-12763979,-4953
2980,0,2980,-12768932,-4953
2981,0,2981,-12773885,-4953
2982,0,2982,-12778838,-4953
2983,0,2983,-12783791,-4953
2984,0,2984,-12788744,-4953
2985,0,2985,-12793697,-4953
2986,0,2986,-12798650,-4953
2987,0,2987,-12803603,-4953
2988,0,2988,-12808556,-4953
2989,0,2989,-12813509,-4953
2990,0,2990,-12818462,-4953
2991,0,2991,-12823415,-4953
2992,0,2992,-12828368,-4953
2993,0,2993,-12833321,-4953
2994,0,2994,-12838274,-4953
2995,0,2995,-12843227,-4953
2996,0,2996,-12848180,-4953
2997,0,2997,-12853133,-4953
2998,0,2998,-12858086,-4953
2999,0,2999,-12863039,-4953
3000,0,3000,-12867992,-4953
3001,0,3001,-12872945,-4953
3002,0,3002,-12877898,-4953
3003,0,3003,-12882851,-4953
3004,0,3004,-12887804,-4953
3005,0,3005,-12892757,-4953
3006,0,3006,-12897710,-4953
3007,0,3007,-12902663,-4953
3008,0,3008,-12907616,-4953
3009,0,3009,-12912569,-4953
3010,0,3010,-12917522,-4953
3011,0,3011,-12922475,-4953
3012,0,3012,-12927428,-4953
3013,0,3013,-12932381,-4953
3014,0,3014,-12937334,-4953
3015,0,3015,-12942287,-4953
3016,0,3016,-12947240,-4953
3017,0,3017,-12952193,-4953
3018,0,3018,-12957146,-4953
3019,0,3019,-12962099,-4953
3020,0,3020,-12967052,-4953
3021,0,3021,-12972005,-4953
3022,0,3022,-12976958,-4953
3023,0,3023,-12981911,-4953
3024,0,3024,-12986864,-4953
3025,0,3025,-12991817,-4953
3026,0,3026,-12996770,-4953
3027,0,3027,-13001723,-4953
3028,0,3028,-13006676,-4953
3029,0,3029,-13011629,-4953
3030,0,3030,-13016582,-4953
3031,0,3031,-13021535,-4953
3032,0,3032,-13026488,-4953
3033,0,3033,-13031441,-4953
3034,0,3034,-13036394,-4953
3035,0,3035,-13041347,-4953
3036,0,3036,-13046300,-4953
3037,0,3037,-13051253,-4953
3038,0,3038,-13056206,-4953
3039,0,3039,-13061159,-4953
3040,0,3040,-13066112,-4953
3041,0,3041,-13071065,-4953
3042,0,3042,-13076018,-4953
3043,0,3043,-13080971,-4953
3044,0,3044,-13085924,-4953
3045,0,3045,-13090877,-4953
3046,0,3046,-13095830,-4953
3047,0,3047,-13100783,-4953
3048,0,3048,-13105736,-4953
3049,0,3049,-13110689,-4953
3050,0,3050,-13115642,-4953
3051,0,3051,-13120595,-4953
3052,0,3052,-13125548,-4953
3053,0,3053,-13130501,-4953
3054,0,3054,-13135454,-4953
3055,0,3055,-13140407,-4953
3056,0,3056,-13142360,-1953
3057,0,3057,-13139360,3000
3058,0,3058,-13136360,3000
3059,0,3059,-13133360,3000
3060,0,3060,-13130360,3000
3061,0,3061,-13127360,3000
3062,0,3062,-13124360,3000
3063,0,3063,-13121360,3000
3064,0,3064,-13118360,3000
3065,0,3065,-13115360,3000
3066,0,3066,-13112360,3000
3067,0,3067,-13109360,3000
3068,0,3068,-13106360,3000
3069,0,3069,-13103360,3000
3070,0,3070,-13100360,3000
3071,0,3071,-13097360,3000
3072,0,3072,-13094360,3000
3073,0,3073,-13091360,3000
3074,0,3074,-13088360,3000
3075,0,3075,-13085360,3000
3076,0,3076,-13082360,3000
3077,0,3077,-13079360,3000
3078,0,3078,-13076360,3000
3079,0,3079,-13073360,3000
3080,0,3080,-13070360,3000
3081,0,3081,-13067360,3000
3082,0,3082,-13064360,3000
3083,0,3083,-13061360,3000
3084,0,3084,-13058360,3000
3085,0,3085,-13055360,3000
3086,0,3086,-13052360,3000
3087,0,3087,-13049360,3000
3088,0,3088,-13046360,3000
3089,0,3089,-13043360,3000
3090,0,3090,-13040360,3000
3091,0,3091,-13037360,3000
3092,0,3092,-13034360,3000
3093,0,3093,-13031360,3000
3094,0,3094,-13028360,3000
3095,0,3095,-13025360,3000
3096,0,3096,-13022360,3000
3097,0,3097,-13019360,3000
3098,0,3098,-13016360,3000
3099,0,3099,-13013360,3000
3100,0,3100,-13010360,3000
3101,0,3101,-13007360,3000
3102,0,3102,-13004360,3000
3103,0,3103,-13001360,3000
3104,0,3104,-12998360,3000
3105,0,3105,-12995360,3000
3106,0,3106,-12992360,3000
3107,0,3107,-12989360,3000
3108,0,3108,-12986360,3000
3109,0,3109,-12983360,3000
3110,0,3110,-12980360,3000
3111,0,3111,-12977360,3000
3112,0,3112,-12974360,3000
3113,0,3113,-12971360,3000
3114,0,3114,-12968360,3000
3115,0,3115,-12965360,3000
3116,0,3116,-12962360,3000
3117,0,3117,-12959360,3000
3118,0,3118,-12956360,3000
3119,0,3119,-12953360,3000
3120,0,3120,-12950360,3000
3121,0,3121,-12947360,3000
3122,0,3122,-12944360,3000
3123,0,3123,-12941360,3000
3124,0,3124,-12938360,3000
3125,0,3125,-12935360,3000
3126,0,3126,-12932360,3000
3127,0,3127,-12929360,3000
3128,0,3128,-12926360,3000
3129,0,3129,-12923360,3000
3130,0,3130,-12920360,3000
3131,0,3131,-12917360,3000
3132,0,3132,-12914360,3000
3133,0,3133,-12911360,3000
3134,0,3134,-12908360,3000
3135,0,3135,-12905360,3000
3136,0,3136,-12902360,3000
3137,0,3137,-12899360,3000
3138,0,3138,-12896360,3000
3139,0,3139,-12893360,3000
3140,0,3140,-12890360,3000
3141,0,3141,-12887360,3000
3142,0,3142,-12884360,3000
3143,0,3143,-12881360,3000
3144,0,3144,-12878360,3000
3145,0,3145,-12875360,3000
3146,0,3146,-12872360,3000
3147,0,3147,-12869360,3000
3148,0,3148,-12866360,3000
3149,0,3149,-12863360,3000
3150,0,3150,-12860360,3000
3151,0,3151,-12857360,3000
3152,0,3152,-12854360,3000
3153,0,3153,-12851360,3000
3154,0,3154,-12848360,3000
3155,0,3155,-12845360,3000
3156,0,3156,-12842360,3000
3157,0,3157,-12839360,3000
3158,0,3158,-12836360,3000
3159,0,3159,-12833360,3000
3160,0,3160,-12830360,3000
3161,0,3161,-12827360,3000
3162,0,3162,-12824360,3000
3163,0,3163,-12821360,3000
3164,0,3164,-12818360,3000
3165,0,3165,-12815360,3000
3166,0,3166,-12812360,3000
3167,0,3167,-12809360,3000
3168,0,3168,-12806360,3000
3169,0,3169,-12803360,3000
3170,0,3170,-12800360,3000
3171,0,3171,-12797360,3000
3172,0,3172,-12794360,3000
3173,0,3173,-12791360,3000
3174,0,3174,-12788360,3000
3175,0,3175,-12785360,3000
3176,0,3176,-12782360,3000
3177,0,3177,-12779360,3000
3178,0,3178,-12776360,3000
3179,0,3179,-12773360,3000
3180,0,3180,-12770360,3000
3181,0,3181,-12767360,3000
3182,0,3182,-12764360,3000
3183,0,3183,-12761360,3000
3184,0,3184,-12758360,3000
3185,0,3185,-12755360,3000
3186,0,3186,-12752360,3000
3187,0,3187,-12749360,3000
3188,0,3188,-12746360,3000
3189,0,3189,-12743360,3000
3190,0,3190,-12740360,3000
3191,0,3191,-12737360,3000
3192,0,3192,-12734360,3000
3193,0,3193,-12731360,3000
3194,0,3194,-12728360,3000
3195,0,3195,-12725360,3000
3196,0,3196,-12722360,3000
3197,0,3197,-12719360,3000
3198,0,3198,-12716360,3000
3199,0,3199,-12713360,3000
3200,0,3200,-12710360,3000
3201,0,3201,-12707360,3000
3202,0,3202,-12704360,3000
3203,0,3203,-12701360,3000
3204,0,3204,-12698360,3000
3205,0,3205,-12695360,3000
3206,0,3206,-12692360,3000
3207,0,3207,-12689360,3000
3208,0,3208,-12686360,3000
3209,0,3209,-12683360,3000
3210,0,3210,-12680360,3000
3211,0,3211,-12677360,3000
3212,0,3212,-12674360,3000
3213,0,3213,-12671360,3000
3214,0,3214,-12668360,3000
3215,0,3215,-12665360,3000
3216,0,3216,-12662360,3000
3217,0,3217,-12659360,3000
3218,0,3218,-12656360,3000
3219,0,3219,-12653360,3000
3220,0,3220,-12650360,3000
3221,0,3221,-12647360,3000
3222,0,3222,-12644360,3000
3223,0,3223,-12641360,3000
3224,0,3224,-12638360,3000
3225,0,3225,-12635360,3000
3226,0,3226,-12632360,3000
3227,0,3227,-12629360,3000
3228,0,3228,-12626360,3000
3229,0,3229,-12623360,3000
3230,0,3230,-12620360,3000
3231,0,3231,-12617360,3000
3232,0,3232,-12614360,3000
3233,0,3233,-12611360,3000
3234,0,3234,-12608360,3000
3235,0,3235,-12605360,3000
3236,0,3236,-12602360,3000
3237,0,3237,-12599360,3000
3238,0,3238,-12596360,3000
3239,0,3239,-12593360,3000
3240,0,3240,-12590360,3000
3241,0,3241,-12587360,3000
3242,0,3242,-12584360,3000
3243,0,3243,-12581360,3000
3244,0,3244,-12578360,3000
3245,0,3245,-12575360,3000
3246,0,3246,-12572360,3000
3247,0,3247,-12569360,3000
3248,0,3248,-12566360,3000
3249,0,3249,-12563360,3000
3250,0,3250,-12560360,3000
3251,0,3251,-12557360,3000
3252,0,3252,-12554360,3000
3253,0,3253,-12551360,3000
3254,0,3254,-12548360,3000
3255,0,3255,-12545360,3000
3256,0,3256,-12542360,3000
3257,0,3257,-12539360,3000
3258,0,3258,-12536360,3000
3259,0,3259,-12533360,3000
3260,0,3260,-12530360,3000
3261,0,3261,-12527360,3000
3262,0,3262,-12524360,3000
3263,0,3263,-12521360,3000
3264,0,3264,-12518360,3000
3265,0,3265,-12515360,3000
3266,0,3266,-12512360,3000
3267,0,3267,-12509360,3000
3268,0,3268,-12506360,3000
3269,0,3269,-12503360,3000
3270,0,3270,-12500360,3000
3271,0,3271,-12497360,3000
3272,0,3272,-12494360,3000
3273,0,3273,-12491360,3000
3274,0,3274,-12488360,3000
3275,0,3275,-12485360,3000
3276,0,3276,-12482360,3000
3277,0,3277,-12479360,3000
3278,0,3278,-12476360,3000
3279,0,3279,-12473360,3000
3280,0,3280,-12470360,3000
3281,0,3281,-12467360,3000
3282,0,3282,-12464360,3000
3283,0,3283,-12461360,3000
3284,0,3284,-12458360,3000
3285,0,3285,-12455360,3000
3286,0,3286,-12452360,3000
3287,0,3287,-12449360,3000
3288,0,3288,-12446360,3000
3289,0,3289,-12443360,3000
3290,0,3290,-12440360,3000
3291,0,3291,-12437360,3000
3292,0,3292,-12434360,3000
3293,0,3293,-12431360,3000
3294,0,3294,-12428360,3000
3295,0,3295,-12425360,3000
3296,0,3296,-12422360,3000
3297,0,3297,-12419360,3000
3298,0,3298,-12416360,3000
3299,0,3299,-12413360,3000
3300,0,3300,-12410360,3000
3301,0,3301,-12407360,3000
3302,0,3302,-12404360,3000
3303,0,3303,-12401360,3000
3304,0,3304,-12398360,3000
3305,0,3305,-12395360,3000
3306,0,3306,-12392360,3000
3307,0,3307,-12389360,3000
3308,0,3308,-12386360,3000
3309,0,3309,-12383360,3000
3310,0,3310,-12380360,3000
3311,0,3311,-12377360,3000
3312,0,3312,-12374360,3000
3313,0,3313,-12371360,3000
3314,0,3314,-12368360,3000
3315,0,3315,-12365360,3000
3316,0,3316,-12362360,3000
3317,0,3317,-12359360,3000
3318,0,3318,-12356360,3000
3319,0,3319,-12353360,3000
3320,0,3320,-12350360,3000
3321,0,3321,-12347360,3000
3322,0,3322,-12344360,3000
3323,0,3323,-12341360,3000
3324,0,3324,-12338360,3000
3325,0,3325,-12335360,3000
3326,0,3326,-12332360,3000
3327,0,3327,-12329360,3000
3328,0,3328,-12326360,3000
3329,0,3329,-12323360,3000
3330,0,3330,-12320360,3000
3331,0,3331,-12317360,3000
3332,0,3332,-12314360,3000
3333,0,3333,-12311360,3000
3334,0,3334,-12308360,3000
3335,0,3335,-12305360,3000
3336,0,3336,-12302360,3000
3337,0,3337,-12299360,3000
3338,0,3338,-12296360,3000
3339,0,3339,-12293360,3000
3340,0,3340,-12290360,3000
3341,0,3341,-12287360,3000
3342,0,3342,-12284360,3000
3343,0,3343,-12281360,3000
3344,0,3344,-12278360,3000
3345,0,3345,-12275360,3000
3346,0,3346,-12272360,3000
3347,0,3347,-12269360,3000
3348,0,3348,-12266360,3000
3349,0,3349,-12263360,3000
3350,0,3350,-12260360,3000
3351,0,3351,-12257360,3000
3352,0,3352,-12254360,3000
3353,0,3353,-12251360,3000
3354,0,3354,-12248360,3000
3355,0,3355,-12245360,3000
3356,0,3356,-12242360,3000
3357,0,3357,-12239360,3000
3358,0,3358,-12236360,3000
3359,0,3359,-12233360,3000
3360,0,3360,-12230360,3000
3361,0,3361,-12227360,3000
3362,0,3362,-12224360,3000
3363,0,3363,-12221360,3000
3364,0,3364,-12218360,3000
3365,0,3365,-12215360,3000
3366,0,3366,-12212360,3000
3367,0,3367,-12209360,3000
3368,0,3368,-12206360,3000
3369,0,3369,-12203360,3000
3370,0,3370,-12200360,3000
3371,0,3371,-12197360,3000
3372,0,3372,-12194360,3000
3373,0,3373,-12191360,3000
3374,0,3374,-12188360,3000
3375,0,3375,-12185360,3000
3376,0,3376,-12182360,3000
3377,0,3377,-12179360,3000
3378,0,3378,-12176360,3000
3379,0,3379,-12173360,3000
3380,0,3380,-12170360,3000
3381,0,3381,-12167360,3000
3382,0,3382,-12164360,3000
3383,0,3383,-12161360,3000
3384,0,3384,-12158360,3000
3385,0,3385,-12155360,3000
3386,0,3386,-12152360,3000
3387,0,3387,-12149360,3000
3388,0,3388,-12146360,3000
3389,0,3389,-12143360,3000
3390,0,3390,-12140360,3000
3391,0,3391,-12137360,3000
3392,0,3392,-12134360,3000
3393,0,3393,-12131360,3000
3394,0,3394,-12128360,3000
3395,0,3395,-12125360,3000
3396,0,3396,-12122360,3000
3397,0,3397,-12119360,3000
3398,0,3398,-12116360,3000
3399,0,3399,-12113360,3000
3400,0,3400,-12110360,3000
3401,0,3401,-12107360,3000
3402,0,3402,-12104360,3000
3403,0,3403,-12101360,3000
3404,0,3404,-12098360,3000
3405,0,3405,-12095360,3000
3406,0,3406,-12092360,3000
3407,0,3407,-12089360,3000
3408,0,3408,-12086360,3000
3409,0,3409,-12083360,3000
3410,0,3410,-12080360,3000
3411,0,3411,-12077360,3000
3412,0,3412,-12074360,3000
3413,0,3413,-12071360,3000
3414,0,3414,-12068360,3000
3415,0,3415,-12065360,3000
3416,0,3416,-12062360,3000
3417,0,3417,-12059360,3000
3418,0,3418,-12056360,3000
3419,0,3419,-12053360,3000
3420,0,3420,-12050360,3000
3421,0,3421,-12047360,3000
3422,0,3422,-12044360,3000
3423,0,3423,-12041360,3000
3424,0,3424,-12038360,3000
3425,0,3425,-12035360,3000
3426,0,3426,-12032360,3000
3427,0,3427,-12029360,3000
3428,0,3428,-12026360,3000
3429,0,3429,-12023360,3000
3430,0,3430,-12020360,3000
3431,0,3431,-12017360,3000
3432,0,3432,-12014360,3000
3433,0,3433,-12011360,3000
3434,0,3434,-12008360,3000
3435,0,3435,-12005360,3000
3436,0,3436,-12002360,3000
3437,0,3437,-11999360,3000
3438,0,3438,-11996360,3000
3439,0,3439,-11993360,3000
3440,0,3440,-11990360,3000
3441,0,3441,-11987360,3000
3442,0,3442,-11984360,3000
3443,0,3443,-11981360,3000
3444,0,3444,-11978360,3000
3445,0,3445,-11975360,3000
3446,0,3446,-11972360,3000
3447,0,3447,-11969360,3000
3448,0,3448,-11966360,3000
3449,0,3449,-11963360,3000
3450,0,3450,-11960360,3000
3451,0,3451,-11957360,3000
3452,0,3452,-11954360,3000
3453,0,3453,-11951360,3000
3454,0,3454,-11948360,3000
3455,0,3455,-11945360,3000
3456,0,3456,-11942360,3000
3457,0,3457,-11939360,3000
